sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;*;White;Married-civ-spouse;1st-4th;Mexico;Private;Machine-op-inspct;<=50K
Female;*;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Some-college;Mexico;Private;*;<=50K
Male;38;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;White;Never-married;HS-grad;*;Private;*;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;*;>50K
Male;44;Black;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;*;White;Never-married;HS-grad;*;Private;Machine-op-inspct;<=50K
Female;42;White;*;Masters;United-States;Private;Prof-specialty;<=50K
Female;*;White;*;Assoc-voc;United-States;*;Prof-specialty;<=50K
Male;42;Black;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;39;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;43;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;62;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;*;White;Married-civ-spouse;*;England;*;*;<=50K
Male;39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Female;*;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Male;*;White;Never-married;Bachelors;United-States;State-gov;Adm-clerical;<=50K
Male;36;White;Divorced;*;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Never-married;HS-grad;*;Private;Handlers-cleaners;<=50K
Female;*;Black;Never-married;HS-grad;Jamaica;Private;*;<=50K
Female;*;White;Separated;Some-college;United-States;Private;Adm-clerical;<=50K
Female;24;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;67;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;24;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;*;<=50K
Male;*;White;Divorced;Masters;United-States;Private;*;<=50K
Male;*;White;*;*;*;*;Machine-op-inspct;<=50K
Female;*;White;Divorced;Bachelors;*;Private;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;10th;United-States;State-gov;*;>50K
Male;*;Black;Divorced;9th;United-States;Private;*;<=50K
Male;20;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;30;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;*;Private;Other-service;<=50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Male;22;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;19;White;Never-married;Some-college;United-States;State-gov;*;<=50K
Male;52;White;Divorced;HS-grad;United-States;Private;*;>50K
Female;*;Asian-Pac-Islander;*;Bachelors;United-States;Private;Tech-support;<=50K
Female;*;White;Separated;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;27;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;*;Black;Never-married;HS-grad;United-States;State-gov;Other-service;<=50K
Male;37;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;37;White;Married-civ-spouse;10th;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Private;Craft-repair;<=50K
Male;63;White;Married-civ-spouse;Bachelors;United-States;Private;*;<=50K
Male;19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;28;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;*;White;Never-married;Prof-school;United-States;Private;Prof-specialty;>50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;*;White;Divorced;HS-grad;United-States;Private;Priv-house-serv;<=50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;>50K
Female;*;White;Divorced;Assoc-acdm;United-States;Local-gov;*;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;40;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;7th-8th;Mexico;Private;Handlers-cleaners;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;*;White;Never-married;HS-grad;United-States;Local-gov;Protective-serv;<=50K
Male;28;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Male;28;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;Never-married;Assoc-acdm;United-States;*;Sales;<=50K
Female;37;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;Divorced;*;United-States;Private;*;<=50K
Female;41;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;31;White;Married-civ-spouse;10th;United-States;Private;*;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20;Black;Never-married;Some-college;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;*;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;*;Self-emp-inc;Exec-managerial;<=50K
Male;*;White;Never-married;HS-grad;United-States;Local-gov;Protective-serv;<=50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Male;40;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;>50K
Male;*;Black;Never-married;Assoc-acdm;*;Private;*;<=50K
Male;21;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;*;White;*;Prof-school;United-States;*;Prof-specialty;>50K
Female;24;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;*;White;Divorced;10th;United-States;Private;Other-service;<=50K
Male;35;White;*;HS-grad;United-States;Private;Transport-moving;<=50K
Male;35;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Female;*;White;Never-married;Bachelors;United-States;State-gov;Exec-managerial;<=50K
Female;*;Black;Divorced;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Female;*;White;Married-civ-spouse;*;*;Private;*;>50K
Female;*;White;Divorced;HS-grad;United-States;Local-gov;Other-service;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;29;White;Married-civ-spouse;Assoc-voc;United-States;Private;Machine-op-inspct;<=50K
Male;23;Black;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;50;White;Widowed;HS-grad;United-States;Private;*;<=50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;*;<=50K
Male;*;Amer-Indian-Eskimo;Divorced;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Male;*;Black;Never-married;*;United-States;Self-emp-not-inc;*;<=50K
Male;31;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;27;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;>50K
Male;34;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Prof-school;*;Self-emp-inc;Prof-specialty;>50K
Male;27;White;Married-civ-spouse;Some-college;United-States;Private;*;>50K
Female;31;Black;Never-married;Assoc-voc;United-States;Private;*;<=50K
Male;46;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Craft-repair;>50K
Female;39;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;40;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;*;White;Divorced;11th;United-States;Private;*;<=50K
Female;18;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;51;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Divorced;HS-grad;United-States;Self-emp-inc;Sales;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;*;Asian-Pac-Islander;*;HS-grad;*;Self-emp-not-inc;*;<=50K
Female;*;White;Divorced;11th;United-States;Private;Handlers-cleaners;<=50K
Male;25;White;Never-married;Assoc-acdm;United-States;Private;*;<=50K
Female;25;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;*;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Female;41;White;Divorced;Some-college;United-States;Local-gov;*;<=50K
Female;*;White;Divorced;Bachelors;*;Private;Prof-specialty;<=50K
Female;33;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;35;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;*;Black;*;HS-grad;United-States;*;Craft-repair;<=50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;19;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;39;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;*;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Private;Craft-repair;<=50K
Female;*;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Female;28;White;Divorced;Some-college;United-States;Private;*;<=50K
Female;*;White;Divorced;HS-grad;*;Private;Other-service;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;34;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;23;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;33;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;<=50K
Male;31;White;Married-civ-spouse;Masters;United-States;*;Prof-specialty;<=50K
Male;21;White;Married-civ-spouse;10th;United-States;Private;*;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;*;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Male;57;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Male;*;Black;Married-civ-spouse;*;United-States;*;*;<=50K
Male;21;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Sales;<=50K
Male;46;White;Divorced;Some-college;United-States;Private;*;<=50K
Female;40;White;Never-married;Bachelors;United-States;Private;*;<=50K
Male;*;White;*;*;El-Salvador;Private;*;<=50K
Male;*;Asian-Pac-Islander;*;*;*;*;Sales;<=50K
Female;25;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Divorced;Some-college;United-States;Private;Transport-moving;<=50K
Female;*;Amer-Indian-Eskimo;Divorced;Some-college;United-States;State-gov;*;>50K
Female;22;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Female;*;White;Never-married;Bachelors;United-States;Local-gov;Adm-clerical;<=50K
Male;34;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Private;*;<=50K
Male;50;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;29;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;25;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;*;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;*;White;Divorced;9th;United-States;Private;Other-service;<=50K
Male;25;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Male;56;Black;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Male;39;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Female;23;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;*;*;El-Salvador;Private;*;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Farming-fishing;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;38;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;23;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;*;White;*;Some-college;*;Self-emp-not-inc;*;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;State-gov;*;<=50K
Male;*;White;Divorced;12th;United-States;Private;*;<=50K
Female;*;White;Never-married;Some-college;United-States;State-gov;*;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;>50K
Female;52;White;Divorced;HS-grad;United-States;Private;*;<=50K
Female;*;White;Married-civ-spouse;*;*;Private;Prof-specialty;>50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;21;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;Some-college;United-States;State-gov;Prof-specialty;<=50K
Male;*;White;Never-married;Bachelors;United-States;Self-emp-inc;Sales;<=50K
Male;33;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;>50K
Male;28;White;Divorced;HS-grad;United-States;Private;*;<=50K
Female;*;White;Divorced;HS-grad;*;Private;*;<=50K
Male;25;Black;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;37;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;*;United-States;Self-emp-not-inc;*;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;*;Some-college;United-States;*;Tech-support;<=50K
Female;*;White;*;Assoc-voc;United-States;Private;Other-service;>50K
Female;*;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Exec-managerial;<=50K
Female;18;White;Never-married;11th;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Local-gov;Exec-managerial;<=50K
Female;*;Asian-Pac-Islander;Never-married;Some-college;*;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;10th;United-States;Self-emp-not-inc;*;<=50K
Female;*;White;*;HS-grad;*;Local-gov;*;<=50K
Female;*;White;Never-married;*;United-States;Private;*;<=50K
Male;*;White;Separated;HS-grad;United-States;Self-emp-inc;*;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Craft-repair;>50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;*;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;*;Black;Never-married;HS-grad;*;Private;Transport-moving;<=50K
Female;*;White;Widowed;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;Canada;Private;*;>50K
Male;23;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;22;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;Private;Craft-repair;<=50K
Female;30;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;*;<=50K
Male;*;Black;Never-married;12th;United-States;Private;Craft-repair;<=50K
Female;*;Black;*;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;34;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;21;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;18;White;Never-married;12th;United-States;Private;*;<=50K
Male;21;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;*;United-States;Self-emp-inc;*;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;18;White;Never-married;12th;United-States;Private;Other-service;<=50K
Male;34;White;Married-civ-spouse;Assoc-voc;United-States;Private;*;<=50K
Female;59;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;*;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;White;Never-married;Some-college;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;25;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;48;White;Widowed;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;*;White;Divorced;Bachelors;United-States;Private;Sales;<=50K
Female;*;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;>50K
Female;*;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;36;White;Married-civ-spouse;Assoc-acdm;United-States;Private;*;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;30;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;41;White;Divorced;HS-grad;United-States;Self-emp-not-inc;*;<=50K
Male;34;Black;Never-married;Some-college;United-States;Private;*;<=50K
Male;*;White;Never-married;10th;*;Private;*;<=50K
Female;26;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;25;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;35;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;*;White;Divorced;Some-college;United-States;Private;Craft-repair;>50K
Male;*;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Female;18;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;Separated;HS-grad;United-States;Self-emp-inc;*;<=50K
Female;32;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;*;Black;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Female;*;Black;Divorced;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;*;White;Married-civ-spouse;*;United-States;*;*;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;*;White;Divorced;*;United-States;*;*;<=50K
Male;*;White;Married-civ-spouse;9th;United-States;Private;*;>50K
Female;*;White;Never-married;Bachelors;*;Private;Prof-specialty;<=50K
Female;*;White;Widowed;Some-college;United-States;Private;Exec-managerial;<=50K
Male;*;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;*;Black;*;Masters;United-States;*;Transport-moving;<=50K
Male;61;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;*;White;Separated;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Never-married;Assoc-acdm;United-States;Private;*;<=50K
Male;42;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;24;White;*;11th;United-States;Private;Craft-repair;<=50K
Male;*;Black;Never-married;HS-grad;United-States;Federal-gov;*;<=50K
Female;*;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;>50K
Male;20;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;*;Black;Never-married;11th;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Male;*;White;Never-married;HS-grad;United-States;Federal-gov;*;<=50K
Female;43;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;*;Some-college;United-States;Private;Craft-repair;<=50K
Female;44;Black;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;*;Bachelors;United-States;Private;Handlers-cleaners;<=50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;Self-emp-not-inc;Transport-moving;>50K
Male;32;White;Never-married;Some-college;United-States;Private;*;<=50K
Male;46;White;Divorced;Some-college;United-States;Private;*;<=50K
Male;26;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;*;Asian-Pac-Islander;*;*;*;*;Adm-clerical;<=50K
Female;36;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;>50K
Male;36;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;22;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;52;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;*;White;Widowed;HS-grad;United-States;Private;Other-service;<=50K
Female;*;White;Separated;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;22;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Separated;Bachelors;United-States;Private;*;<=50K
Female;46;White;Divorced;HS-grad;United-States;Private;*;<=50K
Male;*;White;Married-civ-spouse;*;Mexico;Private;*;<=50K
Female;*;White;*;*;*;*;*;<=50K
Female;*;Black;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;64;White;Married-civ-spouse;HS-grad;United-States;Private;*;<=50K
Female;45;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;59;White;Married-civ-spouse;HS-grad;United-States;Private;*;>50K
Female;*;Black;Never-married;HS-grad;Jamaica;Private;*;<=50K
Male;43;Amer-Indian-Eskimo;Married-civ-spouse;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Male;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;*;Mexico;*;*;<=50K
Female;*;White;Never-married;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;33;White;Divorced;Some-college;United-States;Private;*;<=50K
Female;*;White;Never-married;Prof-school;United-States;Private;Prof-specialty;<=50K
Male;47;Black;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;*;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;Local-gov;Exec-managerial;>50K
Female;25;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;21;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;9th;United-States;Private;Other-service;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;1st-4th;*;Private;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;*;White;Never-married;HS-grad;United-States;Private;*;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Tech-support;>50K
Male;54;White;Married-civ-spouse;Some-college;United-States;Private;*;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;*;White;*;Some-college;*;Private;*;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;Self-emp-not-inc;Sales;>50K
Male;35;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;19;White;Never-married;Some-college;United-States;Private;*;<=50K
Female;48;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;*;White;Widowed;Some-college;United-States;Self-emp-not-inc;*;<=50K
Male;*;Black;Separated;Bachelors;United-States;Private;*;<=50K
Female;26;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Male;26;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;*;White;Divorced;Bachelors;United-States;Private;Exec-managerial;>50K
Male;*;White;Never-married;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;37;White;*;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;*;White;Never-married;*;Mexico;Private;*;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;>50K
Male;30;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;*;White;Divorced;Assoc-acdm;United-States;Private;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Local-gov;*;>50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;*;<=50K
Male;*;White;Married-civ-spouse;Doctorate;*;Private;Prof-specialty;<=50K
Male;*;White;Never-married;Some-college;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Local-gov;*;<=50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;<=50K
Female;22;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Female;*;White;Married-spouse-absent;Some-college;United-States;Private;Adm-clerical;<=50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;18;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;29;Black;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
